,first layer,second layer,third layer,train,test
2562,140,20,10,0.9992982456140351,0.6235294117647058
2563,140,20,20,1.0,0.6235294117647058
2564,140,20,30,1.0,0.6078431372549019
2565,140,20,40,1.0,0.6313725490196078
2566,140,20,50,1.0,0.6431372549019607
2567,140,20,60,1.0,0.6196078431372548
2568,140,20,70,1.0,0.6313725490196078
2569,140,20,80,1.0,0.6470588235294117
2570,140,20,90,1.0,0.6392156862745098
2571,140,20,100,1.0,0.6352941176470588
2572,140,20,110,1.0,0.6392156862745098
2573,140,20,120,1.0,0.6196078431372548
2574,140,20,130,1.0,0.6235294117647058
2575,140,20,140,1.0,0.6313725490196078
2576,140,30,10,1.0,0.6392156862745098
2577,140,30,20,1.0,0.6470588235294117
2578,140,30,30,1.0,0.6352941176470588
2579,140,30,40,1.0,0.6313725490196078
2580,140,30,50,1.0,0.6431372549019607
2581,140,30,60,1.0,0.6352941176470587
2582,140,30,70,1.0,0.6431372549019607
2583,140,30,80,1.0,0.6470588235294117
2584,140,30,90,1.0,0.6392156862745096
2585,140,30,100,1.0,0.6352941176470588
2586,140,30,110,1.0,0.6196078431372548
2587,140,30,120,1.0,0.6196078431372548
2588,140,30,130,1.0,0.6274509803921567
2589,140,30,140,1.0,0.6352941176470588
2590,140,40,10,1.0,0.6509803921568627
2591,140,40,20,1.0,0.6274509803921567
2592,140,40,30,1.0,0.6235294117647059
2593,140,40,40,1.0,0.6274509803921567
2594,140,40,50,1.0,0.6470588235294116
2595,140,40,60,1.0,0.6392156862745096
2596,140,40,70,1.0,0.6392156862745098
2597,140,40,80,1.0,0.6352941176470588
2598,140,40,90,1.0,0.6509803921568627
2599,140,40,100,1.0,0.6745098039215685
2600,140,40,110,1.0,0.6392156862745098
2601,140,40,120,1.0,0.6313725490196077
2602,140,40,130,1.0,0.6352941176470588
2603,140,40,140,1.0,0.6235294117647058
2604,140,50,10,1.0,0.6431372549019607
2605,140,50,20,1.0,0.6392156862745098
2606,140,50,30,1.0,0.6313725490196078
2607,140,50,40,1.0,0.6509803921568627
2608,140,50,50,1.0,0.6431372549019607
2609,140,50,60,1.0,0.6313725490196077
2610,140,50,70,1.0,0.6274509803921567
2611,140,50,80,1.0,0.6431372549019607
2612,140,50,90,1.0,0.6392156862745098
2613,140,50,100,1.0,0.6431372549019607
2614,140,50,110,1.0,0.6509803921568627
2615,140,50,120,1.0,0.6392156862745096
2616,140,50,130,1.0,0.6392156862745098
2617,140,50,140,1.0,0.6196078431372548
2618,140,60,10,1.0,0.6392156862745096
2619,140,60,20,1.0,0.6627450980392156
2620,140,60,30,1.0,0.6392156862745098
2621,140,60,40,1.0,0.6313725490196078
2622,140,60,50,1.0,0.6274509803921567
2623,140,60,60,1.0,0.6274509803921569
2624,140,60,70,1.0,0.6352941176470588
2625,140,60,80,1.0,0.6549019607843136
2626,140,60,90,1.0,0.6509803921568628
2627,140,60,100,1.0,0.6509803921568627
2628,140,60,110,1.0,0.6352941176470588
2629,140,60,120,1.0,0.6588235294117648
2630,140,60,130,1.0,0.6392156862745098
2631,140,60,140,1.0,0.6470588235294116
2632,140,70,10,1.0,0.6431372549019607
2633,140,70,20,1.0,0.6352941176470588
2634,140,70,30,1.0,0.6509803921568627
2635,140,70,40,1.0,0.6274509803921569
2636,140,70,50,1.0,0.6078431372549018
2637,140,70,60,1.0,0.6627450980392156
2638,140,70,70,1.0,0.6196078431372548
2639,140,70,80,1.0,0.6431372549019607
2640,140,70,90,1.0,0.6470588235294117
2641,140,70,100,1.0,0.6313725490196078
2642,140,70,110,1.0,0.6313725490196077
2643,140,70,120,1.0,0.6431372549019607
2644,140,70,130,1.0,0.6392156862745098
2645,140,70,140,1.0,0.6313725490196078
2646,140,80,10,1.0,0.6509803921568627
2647,140,80,20,1.0,0.6470588235294117
2648,140,80,30,1.0,0.6313725490196078
2649,140,80,40,1.0,0.6196078431372549
2650,140,80,50,1.0,0.6392156862745096
2651,140,80,60,1.0,0.6274509803921569
2652,140,80,70,1.0,0.6235294117647058
2653,140,80,80,1.0,0.6588235294117646
2654,140,80,90,1.0,0.6470588235294117
2655,140,80,100,1.0,0.6549019607843136
2656,140,80,110,1.0,0.6470588235294117
2657,140,80,120,1.0,0.6509803921568627
2658,140,80,130,1.0,0.6431372549019606
2659,140,80,140,1.0,0.6588235294117646
2660,140,90,10,1.0,0.6392156862745096
2661,140,90,20,1.0,0.6509803921568627
2662,140,90,30,1.0,0.6509803921568627
2663,140,90,40,1.0,0.6352941176470588
2664,140,90,50,1.0,0.6431372549019606
2665,140,90,60,1.0,0.6235294117647058
2666,140,90,70,1.0,0.6392156862745098
2667,140,90,80,1.0,0.6313725490196078
2668,140,90,90,1.0,0.6274509803921567
2669,140,90,100,1.0,0.6431372549019607
2670,140,90,110,1.0,0.6431372549019607
2671,140,90,120,1.0,0.6392156862745098
2672,140,90,130,1.0,0.6156862745098038
2673,140,90,140,1.0,0.6352941176470588
2674,140,100,10,1.0,0.6549019607843136
2675,140,100,20,1.0,0.6352941176470588
2676,140,100,30,1.0,0.6509803921568627
2677,140,100,40,1.0,0.6274509803921567
2678,140,100,50,1.0,0.6392156862745098
2679,140,100,60,1.0,0.6470588235294117
2680,140,100,70,1.0,0.6431372549019607
2681,140,100,80,1.0,0.6352941176470587
2682,140,100,90,1.0,0.6392156862745098
2683,140,100,100,1.0,0.6431372549019607
2684,140,100,110,1.0,0.6352941176470588
2685,140,100,120,1.0,0.6196078431372549
2686,140,100,130,1.0,0.6470588235294117
2687,140,100,140,1.0,0.6431372549019607
2688,140,110,10,0.9992982456140351,0.6509803921568627
2689,140,110,20,1.0,0.6470588235294117
2690,140,110,30,1.0,0.6705882352941177
2691,140,110,40,1.0,0.6627450980392156
2692,140,110,50,1.0,0.6431372549019607
2693,140,110,60,1.0,0.6313725490196078
2694,140,110,70,1.0,0.6705882352941175
2695,140,110,80,1.0,0.6352941176470588
2696,140,110,90,1.0,0.6666666666666665
2697,140,110,100,1.0,0.6588235294117646
2698,140,110,110,1.0,0.6470588235294117
2699,140,110,120,1.0,0.6470588235294117
2700,140,110,130,1.0,0.6470588235294117
2701,140,110,140,1.0,0.6392156862745098
2702,140,120,10,1.0,0.6549019607843136
2703,140,120,20,1.0,0.6274509803921567
2704,140,120,30,1.0,0.6549019607843136
2705,140,120,40,1.0,0.6431372549019607
2706,140,120,50,1.0,0.6352941176470587
2707,140,120,60,1.0,0.6352941176470588
2708,140,120,70,1.0,0.6431372549019607
2709,140,120,80,1.0,0.6431372549019607
2710,140,120,90,1.0,0.6313725490196078
2711,140,120,100,1.0,0.6431372549019607
2712,140,120,110,1.0,0.6352941176470588
2713,140,120,120,1.0,0.6392156862745098
2714,140,120,130,1.0,0.6313725490196078
2715,140,120,140,1.0,0.6549019607843136
2716,140,130,10,1.0,0.6313725490196077
2717,140,130,20,1.0,0.6352941176470588
2718,140,130,30,1.0,0.6313725490196078
2719,140,130,40,1.0,0.6392156862745098
2720,140,130,50,1.0,0.6431372549019607
2721,140,130,60,1.0,0.6313725490196078
2722,140,130,70,1.0,0.6352941176470588
2723,140,130,80,1.0,0.6470588235294117
2724,140,130,90,1.0,0.6352941176470588
2725,140,130,100,1.0,0.6509803921568629
2726,140,130,110,1.0,0.6196078431372549
2727,140,130,120,1.0,0.6431372549019607
2728,140,130,130,1.0,0.6470588235294117
2729,140,130,140,1.0,0.6431372549019607
2730,140,140,10,1.0,0.6313725490196077
2731,140,140,20,1.0,0.6588235294117646
2732,140,140,30,1.0,0.6274509803921569
2733,140,140,40,1.0,0.6588235294117646
2734,140,140,50,1.0,0.6235294117647059
2735,140,140,60,1.0,0.6274509803921569
2736,140,140,70,1.0,0.6666666666666665
2737,140,140,80,1.0,0.6235294117647058
2738,140,140,90,1.0,0.6509803921568627
2739,140,140,100,1.0,0.6470588235294117
2740,140,140,110,1.0,0.6588235294117648
2741,140,140,120,1.0,0.6588235294117646
2742,140,140,130,1.0,0.6549019607843136
2743,140,140,140,1.0,0.6431372549019607
