,first layer,second layer,train,test
483,170,200,1.0,0.6155462184873949
484,170,210,1.0,0.6123949579831933
485,170,220,1.0,0.6165966386554623
486,170,230,1.0,0.6081932773109244
487,170,240,1.0,0.6060924369747899
488,170,250,1.0,0.6071428571428571
489,170,260,1.0,0.6176470588235293
490,170,270,1.0,0.625
491,170,280,1.0,0.619747899159664
492,170,290,1.0,0.6176470588235293
493,180,10,1.0,0.6050420168067226
494,180,20,1.0,0.6155462184873951
495,180,30,1.0,0.6113445378151262
496,180,40,1.0,0.6060924369747899
497,180,50,1.0,0.6092436974789915
498,180,60,1.0,0.6102941176470589
499,180,70,1.0,0.6176470588235295
500,180,80,1.0,0.6039915966386554
501,180,90,1.0,0.6092436974789915
502,180,100,1.0,0.6218487394957982
503,180,110,1.0,0.6081932773109244
504,180,120,1.0,0.601890756302521
505,180,130,1.0,0.60609243697479
506,180,140,1.0,0.6186974789915967
507,180,150,1.0,0.6092436974789915
508,180,160,1.0,0.6060924369747899
509,180,170,1.0,0.611344537815126
510,180,180,1.0,0.6071428571428571
511,180,190,1.0,0.6134453781512604
512,180,200,1.0,0.6102941176470588
513,180,210,1.0,0.6060924369747899
514,180,220,1.0,0.6134453781512604
515,180,230,1.0,0.6123949579831933
516,180,240,1.0,0.6165966386554622
517,180,250,1.0,0.611344537815126
518,180,260,1.0,0.611344537815126
519,180,270,1.0,0.6081932773109244
520,180,280,1.0,0.5987394957983193
521,180,290,1.0,0.6102941176470589
522,190,10,0.9986263736263735,0.5997899159663866
523,190,20,1.0,0.6123949579831932
524,190,30,1.0,0.6176470588235293
525,190,40,1.0,0.6144957983193277
526,190,50,1.0,0.6134453781512607
527,190,60,1.0,0.6207983193277311
528,190,70,1.0,0.6186974789915967
529,190,80,1.0,0.611344537815126
530,190,90,1.0,0.6165966386554622
531,190,100,1.0,0.629201680672269
532,190,110,1.0,0.6239495798319329
533,190,120,1.0,0.6155462184873949
534,190,130,1.0,0.6334033613445379
535,190,140,1.0,0.6271008403361346
536,190,150,1.0,0.6207983193277311
537,190,160,1.0,0.6228991596638656
538,190,170,1.0,0.6228991596638656
539,190,180,1.0,0.6176470588235293
540,190,190,1.0,0.6207983193277311
541,190,200,1.0,0.6155462184873951
542,190,210,1.0,0.6176470588235295
543,190,220,1.0,0.6186974789915967
544,190,230,1.0,0.6144957983193278
545,190,240,1.0,0.6102941176470588
546,190,250,1.0,0.6102941176470589
547,190,260,1.0,0.6176470588235295
548,190,270,1.0,0.6071428571428571
549,190,280,1.0,0.6239495798319329
550,190,290,1.0,0.6197478991596638
551,200,10,1.0,0.6081932773109244
552,200,20,1.0,0.6123949579831933
553,200,30,1.0,0.619747899159664
554,200,40,1.0,0.611344537815126
555,200,50,1.0,0.619747899159664
556,200,60,1.0,0.6186974789915967
557,200,70,1.0,0.6155462184873951
558,200,80,1.0,0.6176470588235293
559,200,90,1.0,0.6144957983193278
560,200,100,1.0,0.6176470588235293
561,200,110,1.0,0.6155462184873951
562,200,120,1.0,0.6218487394957984
563,200,130,1.0,0.6228991596638656
564,200,140,1.0,0.6134453781512604
565,200,150,1.0,0.6060924369747899
566,200,160,1.0,0.620798319327731
567,200,170,1.0,0.6165966386554622
568,200,180,1.0,0.6176470588235295
569,200,190,1.0,0.6123949579831933
570,200,200,1.0,0.611344537815126
571,200,210,1.0,0.6144957983193278
572,200,220,1.0,0.6176470588235295
573,200,230,1.0,0.6039915966386555
574,200,240,1.0,0.6165966386554622
575,200,250,1.0,0.6218487394957982
576,200,260,1.0,0.6176470588235295
577,200,270,1.0,0.6102941176470589
578,200,280,1.0,0.6123949579831933
579,200,290,1.0,0.6176470588235295
580,210,10,0.9981625517339803,0.6081932773109244
581,210,20,1.0,0.6292016806722689
582,210,30,1.0,0.6144957983193278
583,210,40,1.0,0.611344537815126
584,210,50,1.0,0.6039915966386555
585,210,60,1.0,0.6060924369747899
586,210,70,1.0,0.6071428571428571
587,210,80,1.0,0.6123949579831932
588,210,90,1.0,0.6123949579831933
589,210,100,1.0,0.6102941176470589
590,210,110,1.0,0.601890756302521
591,210,120,1.0,0.6081932773109243
592,210,130,1.0,0.6176470588235295
593,210,140,1.0,0.6123949579831932
594,210,150,1.0,0.6092436974789918
595,210,160,1.0,0.6050420168067226
596,210,170,1.0,0.5987394957983193
597,210,180,1.0,0.611344537815126
598,210,190,1.0,0.6155462184873949
599,210,200,1.0,0.6123949579831933
600,210,210,1.0,0.6071428571428571
601,210,220,1.0,0.6144957983193278
602,210,230,1.0,0.6081932773109243
603,210,240,1.0,0.6197478991596638
604,210,250,1.0,0.6081932773109244
605,210,260,1.0,0.6207983193277311
606,210,270,1.0,0.60609243697479
607,210,280,1.0,0.6039915966386555
608,210,290,1.0,0.6102941176470588
609,220,10,1.0,0.6155462184873949
610,220,20,1.0,0.6102941176470589
611,220,30,1.0,0.611344537815126
612,220,40,1.0,0.625
613,220,50,1.0,0.6155462184873951
614,220,60,1.0,0.6144957983193278
615,220,70,1.0,0.6029411764705884
616,220,80,1.0,0.6260504201680671
617,220,90,1.0,0.6092436974789915
618,220,100,1.0,0.6239495798319329
619,220,110,1.0,0.6155462184873951
620,220,120,1.0,0.6155462184873949
621,220,130,1.0,0.6102941176470589
622,220,140,1.0,0.6134453781512604
623,220,150,1.0,0.6092436974789918
624,220,160,1.0,0.6165966386554622
625,220,170,1.0,0.6092436974789915
626,220,180,1.0,0.6123949579831933
627,220,190,1.0,0.6218487394957982
628,220,200,1.0,0.6144957983193278
629,220,210,1.0,0.611344537815126
630,220,220,1.0,0.6186974789915967
631,220,230,1.0,0.6228991596638657
632,220,240,1.0,0.6081932773109244
633,220,250,1.0,0.6050420168067226
634,220,260,1.0,0.6029411764705882
635,220,270,1.0,0.6176470588235293
636,220,280,1.0,0.6071428571428571
637,220,290,1.0,0.6218487394957984
638,230,10,0.9972170686456401,0.6176470588235297
639,230,20,1.0,0.6155462184873949
640,230,30,1.0,0.5997899159663866
641,230,40,1.0,0.6207983193277311
642,230,50,1.0,0.6123949579831933
643,230,60,1.0,0.6071428571428571
644,230,70,1.0,0.6155462184873949
645,230,80,1.0,0.6186974789915967
646,230,90,1.0,0.6144957983193278
647,230,100,1.0,0.6081932773109244
648,230,110,1.0,0.6029411764705882
649,230,120,1.0,0.6218487394957984
650,230,130,1.0,0.6123949579831933
651,230,140,1.0,0.6176470588235293
652,230,150,1.0,0.6113445378151262
653,230,160,1.0,0.6102941176470589
654,230,170,1.0,0.6123949579831933
655,230,180,1.0,0.6123949579831933
656,230,190,1.0,0.6071428571428571
657,230,200,1.0,0.6050420168067226
658,230,210,1.0,0.611344537815126
659,230,220,1.0,0.6060924369747899
660,230,230,1.0,0.6207983193277311
661,230,240,1.0,0.6197478991596638
662,230,250,1.0,0.6239495798319329
663,230,260,1.0,0.6123949579831933
664,230,270,1.0,0.6123949579831933
665,230,280,1.0,0.6165966386554622
666,230,290,1.0,0.6134453781512607
667,240,10,1.0,0.611344537815126
668,240,20,1.0,0.6081932773109244
669,240,30,1.0,0.6186974789915967
670,240,40,1.0,0.6165966386554622
671,240,50,1.0,0.6081932773109243
672,240,60,1.0,0.6123949579831932
673,240,70,1.0,0.6113445378151262
674,240,80,1.0,0.6071428571428571
675,240,90,1.0,0.6144957983193278
676,240,100,1.0,0.6113445378151262
677,240,110,1.0,0.6197478991596638
678,240,120,1.0,0.6281512605042018
679,240,130,1.0,0.6050420168067229
680,240,140,1.0,0.6102941176470589
681,240,150,1.0,0.6113445378151262
682,240,160,1.0,0.6165966386554622
683,240,170,1.0,0.6176470588235293
684,240,180,1.0,0.6186974789915967
685,240,190,1.0,0.6218487394957982
686,240,200,1.0,0.6165966386554622
687,240,210,1.0,0.6271008403361344
688,240,220,1.0,0.6071428571428571
689,240,230,1.0,0.6260504201680673
690,240,240,1.0,0.6207983193277311
691,240,250,1.0,0.6176470588235293
692,240,260,1.0,0.6176470588235295
693,240,270,1.0,0.6186974789915967
694,240,280,1.0,0.6228991596638656
695,240,290,1.0,0.6102941176470589
696,250,10,0.9995361781076068,0.6060924369747899
697,250,20,1.0,0.6123949579831933
698,250,30,1.0,0.6134453781512604
699,250,40,1.0,0.6071428571428571
700,250,50,1.0,0.6176470588235293
701,250,60,1.0,0.6102941176470589
702,250,70,1.0,0.6071428571428571
703,250,80,1.0,0.6176470588235293
704,250,90,1.0,0.6102941176470589
705,250,100,1.0,0.6207983193277311
706,250,110,1.0,0.6050420168067225
707,250,120,1.0,0.6228991596638656
708,250,130,1.0,0.6155462184873951
709,250,140,1.0,0.619747899159664
710,250,150,1.0,0.611344537815126
711,250,160,1.0,0.6134453781512604
712,250,170,1.0,0.6102941176470589
713,250,180,1.0,0.6134453781512607
714,250,190,1.0,0.6165966386554622
715,250,200,1.0,0.6102941176470589
716,250,210,1.0,0.6123949579831933
717,250,220,1.0,0.6155462184873951
718,250,230,1.0,0.6144957983193278
719,250,240,1.0,0.6144957983193278
720,250,250,1.0,0.6134453781512604
721,250,260,1.0,0.6228991596638656
722,250,270,1.0,0.6186974789915967
723,250,280,1.0,0.6165966386554621
724,250,290,1.0,0.6071428571428571
725,260,10,0.9990723562152134,0.6144957983193278
726,260,20,1.0,0.6123949579831933
727,260,30,1.0,0.619747899159664
